label,full_message,message_clean
0,Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.   ,eat day m sit stare juicy pizza eat med ruin life
0,Gud ni8 dear..slp well..take care..swt dreams..Muah..   ,gud ni8 dearslp welltake careswt dreamsmuah
0,U come n search tat vid..not finishd..   ,u come n search tat vidnot finishd
0,"K I'm leaving soon, be there a little after 9   ",k m leave soon little 9
1,Urgent! Please call 09061213237 from a landline. å£5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+   ,urgent 09061213237 landline å5000 cash 4 holiday await collection t cs sae po box 177 m227xy 16
0,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!   ",yeah work fine start week stuff dull easy guy fun
0,You do your studies alone without anyones help. If you cant no need to study.   ,study help need study
0,Please tell me not all of my car keys are in your purse   ,tell car key purse
0,I didnt get anything da   ,da
0,Ok... Sweet dreams...   ,ok sweet dream
0,Well she's in for a big surprise!   ,s big surprise
0,"As usual..iam fine, happy &amp; doing well..:)   ",usualiam fine happy amp
0,1 in cbe. 2 in chennai.   ,1 cbe 2 chennai
0,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.   ,help u swoop pick u ur bird r meeting u want
0,If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .   ,treadmill ll buy sure work find ad craigslist selling   ltgt
0,I absolutely LOVE South Park! I only recently started watching the office.   ,absolutely love south park recently start watch office
0,Did you see that film:)   ,film
0,Pls speak with me. I wont ask anything other then you friendship.   ,pls speak ask friendship
0,"Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person  bt not his girlfrnd... G o o d n i g h t . . .@""  ",storm msg wen u lift d phne u hello u knw wt d real meaning hello     d girl     yes u knw dat girl margaret hello d girlfrnd f grahmbell invnte telphone      moralone 4get d person   bt girlfrnd g o o d n g h t
0,Gud ni8.swt drms.take care   ,gud ni8swt drmstake care
0,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN   ,hi darlin kate u doin somethin tonight m pub swan parent drink phone u
0,Anything lar then Ì_ not going home 4 dinner?   ,lar ì home 4 dinner
0,"\ER  ENJOYIN INDIANS AT THE MO..yeP. SaLL gOoD HehE ;> hows bout u shexy? Pete Xx\""""  ",er   enjoyin indians moyep sall good hehe   s bout u shexy pete xx
1,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy    ",prize customer tc wwwtcbiz 18 150pmin polo ltd suite 373 london w1j 6hl busy
0,Did u fix the teeth?if not do it asap.ok take care.   ,u fix teethif asapok care
0,So u wan 2 come for our dinner tonight a not?   ,u wan 2 come dinner tonight
0,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!   ",hellohow u doingwhat u 2when u b flat cos need arrange pick lamp etc care hello caroline
0,Its too late:)but its k.wish you the same.   ,latebut kwish
0,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.   ",hi hope ur day   good walk table book half let know ur come
0,Oh yeah clearly it's my fault   ,oh yeah clearly fault
0,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?   ,dunno leh remember mayb lor wat time r meet tmr
0,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ...   ",good msg hard person u know step foward u fall love amp step ruin ur friendship good night
1,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm   ,urgent mobile number award å2000 prize guarantee 09061790126 land line claim 3030 valid 12hrs 150ppm
0,"Helloooo... Wake up..! \Sweet\"" \""morning\"" \""welcomes\"" \""You\"" \""Enjoy\"" \""This Day\"" \""with full of joy\"".. \""GUD MRNG\"".""   ",helloooo wake sweet morning welcome enjoy day joy gud mrng
0,"Vikky, come around  &lt;TIME&gt; ..   ",vikky come   lttimegt
0,"And how you will do that, princess? :)   ",princess
0,I have gone into get info bt dont know what to do   ,info bt know
0,"Yeah, probably here for a while   ",yeah probably
0,Sent me ur email id soon   ,send ur email d soon
1,"URGENT! You have won a 1 week FREE membership in our å£100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18   ",urgent win 1 week free membership å100000 prize jackpot txt word claim 81010 tc wwwdbuknet lccltd pobox 4403ldnw1a7rw18
0,I'm still pretty weak today .. Bad day ?   ,m pretty weak today   bad day
0,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...   ,hey   forget       possession   property   mmm   childish smile
0,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-)   ,excellent thought misundrstud frnd knw u hate bt day wen ull knw truth ull hate urself gn
0,Hey! Congrats 2u2. id luv 2 but ive had 2 go home!   ,hey congrat 2u2 d luv 2 ve 2 home
0,Dear where you. Call me   ,dear
0,Xy trying smth now. U eat already? We havent...   ,xy try smth u eat
1,Urgent! Please call 09061213237 from landline. å£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+   ,urgent 09061213237 landline å5000 cash luxury 4 canary island holiday await collection tcs sae po box 177 m227xy 150ppm 16
0,I donno its in your genes or something   ,donno gene
1,XMAS iscoming & ur awarded either å£500 CD gift vouchers & free entry 2 r å£100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription    ,xmas iscoming   ur award å500 cd gift voucher   free entry 2 r å100 weekly draw txt music 87066 tnc wwwldewcom1win150ppmx3age16subscription
0,Alex says he's not ok with you not being ok with it   ,alex s ok ok
0,Are u coming to the funeral home   ,u come funeral home
0,My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care   ,darling sister s school resuming minimum wait period reapply care
0,I.ll hand her my phone to chat wit u   ,ill hand phone chat wit u
0,Well good morning mr . Hows london treatin' ya treacle?   ,good morning mr   s london treatin ya treacle
0,I can't make it tonight   ,tonight
0,At WHAT TIME should i come tomorrow   ,time come tomorrow
0,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.   ,  ltgt buck bank fee fix bank find
0,"I can. But it will tell quite long, cos i haven't finish my film yet...   ",tell long cos finish film
0,Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.   ,pls ask macho budget bb bold 2 cos new   ltgt   dollar
0,"\Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?\""""   ",hi miss mumhas beendroppe red wine theplace adress
0,Ill be at yours in about 3 mins but look out for me   ,ill 3 min look
0,What you did in  leave.   ,  leave
0,I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now   ,m come thursday yay ok money cheer oh yeah alright s school work
0,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x   ",jolly good way   u ticket sat eve 730 speak x
0,"yeah, that's what I was thinking   ",yeah s think
0,K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1   ,kkim tirunelvali week uncle spend dress want moneyi feb 1
0,Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...   ,ur favorite oyster n favorite sashimi ok lar dun wait ur stomach start rumble
0,My sister going to earn more than me da.   ,sister earn da
1,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX å£1.50   ,official england poly ringtone colour flag yer mobile tonight game text tone flag 84199 optout txt eng stop box39822 w111wx å150
0,Hahaha..use your brain dear   ,hahahause brain dear
0,Jus finish watching tv... U?   ,jus finish watch tv u
0,"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else   ",k fyi m parent place south tampa need deal
0,"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*   ",good morning love   sleep wish great day feel opportunity   thought babe love kiss
0,Kothi print out marandratha.   ,kothi print marandratha
0,But we havent got da topic yet rite?   ,da topic rite
0,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...   ,ok problem yup m sch 4 rem correctly
0,"Thanks, I'll keep that in mind   ",thank ill mind
0,Aah bless! How's your arm?   ,aah bless s arm
0,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.   ",dear sirsalam alaikkumpride pleasure meeting today tea shopwe pleased send contact number qatarrakhesh indianpls save numberrespectful regard
0,"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)   ",gal n boy walk d park galcan hold ur hand boyy u think run away galno jst wana c feels walk heaven princegn
0,What makes you most happy?   ,happy
0,Wishing you a wonderful week.   ,wish wonderful week
0,Sweet heart how are you?   ,sweet heart
0,"Sir, waiting for your letter.   ",sir wait letter
0,Dude im no longer a pisces. Im an aquarius now.   ,dude m long pisce m aquarius
0,X course it 2yrs. Just so her messages on messenger lik you r sending me   ,x course 2yrs message messenger lik r send
0,I think steyn surely get one wicket:)   ,think steyn surely wicket
0,"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols   ",sterm voice   m study fine sure   thing resolve tho fab hol
0,"Garbage bags, eggs, jam, bread, hannaford wheat chex   ",garbage bag egg jam bread hannaford wheat chex
0,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.   ,pride m   ltgt   year old takin money kid suppose deal stuff grownup stuffwhy tell
0,Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.   ,sound evening m costume m sure time finish tomorrow txt end
0,My birthday is on feb  &lt;#&gt;  da. .   ,birthday feb   ltgt   da
0,So when do you wanna gym?   ,wanna gym
0,You'd like that wouldn't you? Jerk!   ,d like jerk
0,Are u awake? Is there snow there?   ,u awake snow
0,And of course you should make a stink!   ,course stink
1,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020   ",u r subscribe 2 textcomp 250 wkly comp 1st wks free question follow subsequent wks charged150pmsg2 unsubscribe txt stop 2 84128custcare 08712405020
0,No go. No openings for that room 'til after thanksgiving without an upcharge.   ,opening room til thanksgive upcharge
0,When you guys planning on coming over?   ,guy plan come
0,Wat Ì_ doing now?   ,wat ì
0,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!   ",parent kidz friend n colleague scream surprise   wait sofa     naked
0,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.   ,sir s 8hr trip bus week audition wednesday think drive time
