label,message
0,thanx yup come sun finish dinner 2 hotel time fly tog 4 exactly mth today hope haf mth come
0,opposite drop
0,yup izzit rain heavily cos m e mrt c outside
0,send resume
0,gd luck 4 ur exam
0,u ask sit m ok lor
0,sorry uncle ill touch
0,guy doll night patrick swayze great
1,urgent 2nd attempt contact u å900 prize yesterday await collection claim 09061702893
1,santa little like santa xmas eve 09077818151 book time calls150ppm 3min 30 tc wwwsantacallingcom
0,come home want u miserable
0,know s message
0,cool tyler buy drop place later tonight total order quarter
0,guy car shop flirt phone number paperwork texte m nervous course address boss tell know fire
0,reverse cheat mathematic
0,plan manage
0,er hello thing didnût plan ûò limp slowly home follow aa exhaust hang
0,sorry delay yes master
0,u finish come n pick u
1,private 2004 account statement 0784987 786 unredeemed bonus point claim 08719180219 identifier code 45239 expire 060505
0,s oga leave phone home ur message hope good great weekend
0,worry understand important place poorly think punishment face bad thing happen brb kill
0,honey pls find sell predicte nigeria time important reply monday
0,e admin building b slightly early ill u m reach
0,fyi m usf swe room
0,  ltgt   min s ok
0,ummmmmaah happy return d day dear sweet heart happy birthday dear
0,ìï home work meh
0,valuable 2 situation second loose
0,mark forever pick prescription pain come
0,s ur paper
0,small capacity ex
1,check choose babe video   smsshsexnetun fgkslpopw fgkslpo
0,m good think
1,u r winner u ave specially select 2 receive å1000 cash 4 holiday flight inc speak live operator 2 claim 0871277810710pmin 18
0,think bout   drink tap   spile seven   pub gas st broad st canal   ok
0,sleep tired travel
0,haha thinkin
0,yup problem mayb ill jus leave
0,lol try day little interesting
0,long reply defer admission til semester
0,word checkmate chess come persian phrase shah maat mean king dead goodmorning good day
0,po de   need job aha
0,rat hey u vote theme
1,new mobile 2004 txt nokia 89545   collect today å1 www4tcbiz 2optout 08718726270150gbpmtmsg18 txtauction
0,hope pee burn tonite
0,oh rite m good mate pete 4 week 2geva long week
0,yay wait party
0,photoshop computer shut
0,boy fun today ok problem send message fun
0,s issue california okay snow manageable
1,private 2003 account statement 800 unredeemed s m point 08715203652 identifier code 42810 expire 29100
0,hmmm mayb try e shoppin area forgot e hotel
0,awesome soon later tonight
0,need detail online job
1,win value vodafone customer computer pick win å150 prize collect easy 09061743386
0,miss toopray inshah allah
0,pls help tell ashley find number oh
0,escape theatre   watch kavalan minute
0,sthis increase chance win
0,way work   ltgt   year old hope bother
0,maybe find instead
0,gain right wifedont demand iti try husband toolet
0,like new house
0,m fine hope
0,north carolina texas atm gre site pay test result send
0,u
0,yes baby need stretch open pussy
0,thank     bomb date phone want
0,ok
0,hey guy know breathe neck bud d able half track usf tonight
0,response d powerful weapon 2 occupy place heart   response 2 care 4 u gud nightswt dreamstake care
0,nokia phone lovly
1,free messagethank auction subscription service 18   150pmsgrcvd 2 skip auction txt 2 unsubscribe txt stop customercare 08718726270
1,bore housewife chat n date 08717507711 btnational rate 10pmin landline
0,sorry datoday come playi drive clas
0,m sorry light hair fire
0,oh shit think trip loooooool   sense   grin sofa reference   sleep couch link send   trip   oh   babe celebration rent
0,okey dokey swashbuckling stuff oh
0,watch cartoon listen music amp eve temple amp church u
0,1 tension face 2 smile face 3 waste face 4 innocent face 5terror face 6cruel face 7romantic face 8lovable face 9decent face   ltgt joker face
0,dip cell dead m come u respond shall come
0,know mean texte
0,hi dis yijue happy work wif ì gek1510
0,lol oop sorry fun
0,wat happen cruise thing
0,know dat feelin pete wuld em   nuther place nuther time mayb
1,lyricalladie21f invite friend reply yes910 no910 wwwsmsacuhmmross stop send stop frnd 62468
0,world happy frnd character dey good understanding difference
1,1 polyphonic tone 4 ur mob week txt pt2 87575 1st tone free   txtin tell ur friend 150ptone 16 reply hl 4info
0,yeah open chat click friend list list easy pie
0,alright tyler minor crisis home soon think asap
0,whenwhere pick
0,usual u ard 10 smth
0,new theory argument win d situation lose person argue ur friend     kick amp m correct
0,thing antibiotic chest abdoman gynae infection bone infection
0,poor girl day lmao
0,6time
1,today vodafone number end 4882 select receive å350 award number match 09064019014 receive å350 award
0,pls note s expose find school vomit dog cat house let know later
0,japanese proverb u itu indian version let itleave finally kerala version stop strike
0,sound like lot time spend chastity device boy   grin   beating like good dog lounge nice long bath
0,bad use half way stop complete
0,miserable tell u effect birth control massive gut wrench cramp 2 month sleep night
0,send new number
0,convey regard
1,want late video handset 750 anytime network min half price line rental reply 08000930705 delivery tomorrow
0,2 half year miss friendship
0,pick phone right pls send message
0,oh fuck sake s like tallahassee
0,haha person ask
1,ou guarantee late nokia phone 40 gb ipod mp3 player å500 prize txt word collect 83355 ibhltd ldnw15h 150pmtmsgrcvd18
0,taka lor wat time u wan 2 come n look 4
1,free polyphonic ringtone text super 87131 free poly tone week 16 sn pobox202 nr31 7zs subscription 450pw
0,m reach 2 stop
0,mean post write like time ve ritten stuff let sit feel time angry leave hit send stop check phone car sleep bore time clean fold laundry etc bed
1,warner village 83118 c colin farrell swat wkend warner village   1 free med popcornjust msgticketkioskvalid 4712 c tc kiosk reply sony 4 mre film offer
0,come online today night
0,special
0,m solihull   want
0,good day
0,regret inform u nhs mistakeu actually bornplease report 2 yor local hospital 2b terminatedwe r sorry 4 inconvenience
0,love holiday monday feel dentist hour
0,way tirupur
1,goal arsenal 4 henry 7 v liverpool 2 henry score simple shot 6 yard pass bergkamp arsenal 2 goal margin 78 min
0,ve flaky parent itsnot suppose child job support parentnot ride age m suppose support ve hurt unintentional hurt nonetheless
0,hooch walk toaday fall splat graze knee stay home tomorrow
0,drop em omw
1,2nd time try 2 contact u u win 750 pound prize 2 claim easy 08712101358 10p min btnationalrate
0,sit mu wait suite shower
0,facebook huh
0,g answer text confirmdeny
0,common hearin r u wat r u ur day let ask u different u smile today gud evng
0,hi dear urgnt know s problem want work problem tell wate reply
0,oh yah cancel leh haha
0,4 e normal pilate intro
0,ok let u noe leave house
0,oh yes like torture watch england
0,wanna art d
0,hope wasnût piss remember sister
1,2 wrc rally oz u lucozade energy text rally le 61200 25p pack lucozadecoukwrc   itcould u
1,hi sexychat girl wait text text great night chatting send stop stop service
0,good morning boytoy s yummy lip   s sexy bun     think   crave   need
0,match startedindia   ltgt   2
0,free sir
0,hey want buy
0,hey babe s   figure new year
0,kkcongratulation
0,g want know fuck
0,cancel yeah baby sound important understand darlin ring later fone love kate x
0,tomarrow want got court   ltdecimalgt   come bus stand 9
0,ìï home liao ask dad pick 6
0,omg wedding chapel frontierville good stuff
0,m eatin lor goin work soon e mountain deer huh watch b4 liao nice
0,check maili mail varma copy membershiptake careinsha allah
0,wrong phone phone answer assume people
0,think secure lemme know want drive south chill
0,m home probably
1,great news freefone 08006344447 claim guarantee å1000 cash å2000 gift speak live operator
1,hi amy send free phone number couple day access adult party
0,bus way calicut
0,hi probably fun message think d txt u cos m bored james fart night
0,hi baby m sit bloody bus mo home 730 wanna somethin later later ortxt jess xx
1,welcome select o2 service add benefit specially train advisor free mobile dial 402
0,lose 4 pound doc visit week woot woot m celebrate stuff face
0,u come 4 dinner rite dad ask confirm wif u
0,master buy bb cos sale s bf
0,ahhhhjust wake uphad bad dream u thoso like u right   know comedy night guess m
0,m viveki number
0,u lunch
0,mean leave early check cos m work 96
0,want   ltgt   rs dado
0,bit ur smile hppnss drop ur tear sorrow ur heart life heart like wil care u forevr goodfriend
0,yup ok
0,want pretty pussy
1,dear voucher holder meal use following link pc 2 enjoy 2 4 1 dining experiencehttpwwwvouch4mecometlpdiningasp
0,people game m mall iouri kaila
1,urgent try contact u today draw win å2000 prize guarantee 09058094507 land line claim 3030 valid 12hrs
1,donate å250 unicefs asian tsunami disaster support fund texting donate 864233 å250 add bill
0,future plan tomorrow result today good present enjoy future
0,cme want hos 2morow wil cme dear time
0,suppose meet discuss abt trip think xuhui tell afternoon think lesson
0,hey come online use msn
0,m fine hope good care
0,oops shower u hey parking garage collapse university hospital m crazy stuff like happen
0,aiyo u poor thing u dun wan 2 eat u bathe
0,yar tot u know dis happen long ago
0,gorgeous pix cumme   thank
0,boy late 2 home father power frndship
0,jade paul y didnåõt u txt u remember barmed want 2 talk 2 u txt
0,spend new year brother family let plan meet week ready spoil
0,u today
0,okay sorry
0,sleep thinkthis time   ltgt   pm dangerous
0,networking job
1,goldvike 29 m invite friend reply yes762 no762 wwwsmsacugoldvike stop send stop frnd 62468
0,let study stress l8r
0,s y u haf 2 busy
0,rushing m work m school rush hungry
0,channel
0,tell coulda real valentine u pick
1,phony å350 award   today voda number end xxxx select receive å350 award match 08712300220 quote claim code 3100 standard rate app
0,eta taunton 1230 plan hope thatûs okday good xx
0,m hungry buy smth home
0,hey kate   hope ur ok u buz wedlunch outsomewhere 4 adrink towncud 2watershd 4 bit ppl fromwrk bthere love petexxx
0,drive read need write
0,look addie monday suck
0,happy new year hope good semester
0,esplanade lor
0,talk
0,hmph head big baller
0,like actually punto woulda bad
0,nope ayo travel forget guy
0,look pick later
1,cd 4u congratulation ur award å500 cd gift voucher å125 gift guarantee   freeentry 2 å100 wkly draw xt music 87066 tnc wwwldewcom1win150ppmx3age16
0,s year   ltgt   toyota camry like mr olayiwolas mileage   ltgt kit clean need know sell raise dough soon land sell holla
0,guess pub m m happy pig clover saying
0,ill b soon
0,oh k   come tomorrow
0,fool cheat ok
0,mobile numberpls sm ur mail idconvey regard achanammarakheshqatar
0,way rencontre meet mountain
1,win guarantee å1000 cash å2000 prize claim yr prize customer service representative 08714712412 10am7pm cost 10p
0,u attend ur drive lesson time wk n day
0,uncle g check rewarding month
0,hello boytoy   geeee   m miss today like send tm remind m think   love   love kiss
0,think need cash def ready 9
0,hey galsu wanna meet 4 dinner nìâte
1,dear 0776xxxxxxx uve invite xchat final attempt contact u txt chat 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18yrs
0,babe       talk   think   good boy miss love
0,great office today
0,cool little time soon
0,sad puppy noise
0,yes possible dint try pls tell k
0,holla need excuse creep people sarasota
0,happen
0,ask lol think 7
1,ur cashbalance currently 500 pound   maximize ur cashin send 86688 150pmeg cc 08718720201 hgsuite3422land roww1j6hl
1,private 2003 account statement 800 unredeemed sim point 08715203685 identifi code4xx26 expire 131004
0,chase run s cross street
1,d like tell deep darkest fantasy 09094646631 60pmin stop text 08712460324 nat rate
0,come friday leave pongaldo news work place
0,hey inconvenient sis huh
0,ok vldo u know adsense approve
0,good day dudette miss
0,want perumbavoor
0,time tell stage use laugh listen aha
1,believe true incredible txts reply g learn truly amazing thing blow mind o2fwd 18ptxt
0,hear
0,thank talk saturday dear cherish brother role model
0,pls clarify open return ticket prepone kerala
1,natalie 20f invite friend reply yes165 no165 wwwsmsacunatalie2k9 stop send stop frnd 62468
0,run young man pretty baby
1,jamster free wallpaper text heart 88888 tc apply 16 need help 08701213186
0,o ic lol play 9 door yo
0,dunno dad come home 2 bring 4 lunch yup w u lor u reach school lor
